id,tweet,label
89977008,anụ ọhịa anụ ọhịa mbụ mbụ ghost tiori tiori   ngwurugwu → ụdị nsị nsị   ice t → adị m mma na hypnosis   ike gwụrụ anyị • ahụ ike = hp na akụkụ anụ ahụ adịghị ala   enwere m ike ịgba ya ọkụ?  → foto nke pokemon nke mmụọ bụ nwa na agba   ka anyị,Offensive
89977009,ọkwá maka ndị akpịrị ogologo. #freennamdikanu ##url,Offensive
89977010,"@username nne, o bu onye ara, enweghi m oge ka m gwa gi ife. ara ga gba ndi ara. ndi nzuzu ha nwe ishi ako n'uche.ofe mmanu bu ofe mmanu.ogbanje kaobu",Hate
89977011,"instead of champagne, na pami.. instead of shawanma na bush meat anu nchi,anu mgbada.. instead of salad my bby, abacha agworagwo ya na ugba",Normal
89977012,@username ị bụ onye nzuzu na nnukwu na nke ahụ,Offensive
89977013,@username 0759446702 mgbada chijioke anyigor access bank,Normal
89977014,dimkpa benin 🤦🏾‍♂️ ##url,Normal
89977015,@username ogunlesson onye mgbu,Offensive
89977016,that feral jack is the real definition of agadi nwoke na agwo ofe.,Offensive
89977017,ama ala parakwa igwe nna gi. efulefu ##url,Offensive
89977018,"ihe ahụ ị na eme nwa gi, e me gị ya, ọ ga adị gị mma?  ọ bụrụ na nne na nna gị ejighị asụsụ igbo zụlite gị, kedụ ka anya na imi kaarị ị dị gị taa dịka okenye? #subaasusugi",Normal
89977019,@username nekwa nù efulefu nke à. ebeè kwà kà onyè mgbù à sì maputà???,Offensive
89977020,"@username you know why i typed in igbo, ur father need to see this!  mgbe ulo no n’udo udo a ghaghi etolite, mgbe nwanyi gbara akwụna n’amụta ya n’ezie ọchichị, yabụ nwata nwoke nna gị abụghị nke gị, fulani bụ nne gị onye azụ ahịa anaghị asị asị buhari o nwere ike nna gị",Normal
89977021,@username ajị ọtụ nne gị shigbukwe gị there.  defeatist mentality is far more better than the slave mentality that you have. anụ ọhia nwụrụ anwụ!,Offensive
89977022,@username biko pịaa mụ location na dm... maka ndị ụsa,Offensive
89977023,"@username ijuta isi nkita, iji aba ya eme gini? #igbo",Normal
89977024,@username mgbada chijioke anyigor 0759446702 access bank  am from ebonyi state,Normal
89977025,smh isi ewu 😒,Normal
89977026,@username o bu so isi mbe ka otara?obi okwute,Normal
89977027,onye nzuzu fuck ass,Offensive
89977028,#forums #systemeuro i nwere ike ide n'asụsụ ala nna gị n'ihi na ozugbo sụgharịrị gaa n'asụsụ nile. ọ bụ #free ##url,Normal
89977029,isi aki oyibo rt @username : @username lmfaaoo enu ohia.,Offensive
89977030,hahaha ndia bu kwa ndi akpiri ego. rt @username : @username yep hand the money to her ryt nw,Offensive
89977031,amadioha kpöö gi oku.  ozu nwuru anwu kaa gi nma. akutu be gi ihe mbu ya mere i ji ekwu odiri okwu a.  iberibe dajie gi ùkwu ebe ahu anu ohia. ##url,Offensive
89977032,"@username ezigbo ofeke, anụ ọhịa. lol 🤣 #tachapower #powertacha #bigtachareunion  #tacha  tacha",Offensive
89977033,idiot ezi ohia onukwu chineke kpo gi oku simon ekperima onye oshi ##url,Offensive
89977034,"ha na-eme oke nkpotu,sigbo onwegha n'usi rt""@username : ike gwuru ndi ahu o! ihe ha na asó-m-oyi eh! rt @username : ndi ofe mmanu.""",Hate
89977035,@username udele mmuo 🔥,Offensive
89977036,peter obi okwute nigeria 🇳🇬.,Normal
89977037,@username o ofe mmanu?,Hate
89977038,@username just shurrup 🤫 we all know you’re igbo osiso. omo ibo forming ndi ofe mmanu,Hate
89977039,@username ne godu ezi a... ewu hausa... ada iberibe onye nzuzu.... akwuna ndi apc,Hate
89977040,"daalu ""@username : ""chaiiiii ndo nwanne | @username : this life is hard. after psyching igbo babes, she called me ofe mmanu""""",Hate
89977041,"@username gwaya nne gi na nna gi, ma o burukwa na ha ka di ndu.  mana tupu nke ahu. kitikpa gbawapugodi gi anya. otoro kwupukwa ndi n'ille ihuru n'anya, my gee😊.  imere isi ka okpu-nna-bu-enyi, my boss😊",Offensive
89977042,"@username akwụna iweka onitsha, otolo na enwero nne na nna gbalie gị ọtụ. anụ ọhịa, ezi bida, monkey ebili ekwe, ozu nwụrụ anwụ",Offensive
89977043,@username onye iberibe you global now,Offensive
89977044,lmfao please tell your zulu sister! onye iberibe ##url,Offensive
89977045,"o kwa nwa nza buwe, o dika o ga-aka nne ya! #igbo #tweetigbo",Normal
89977046,this one na thief onye ori ##url,Offensive
89977047,ndi nzuzu ebidogo!  ezibida.  onye apari chineke ga akpo oku.  kitikpa ga afa agbachapu gi na ndi ozo anya.  ewu ogboro. ##url,Offensive
89977048,"lool""@username : lol. ishi mala rt @username : bia ka m kpuo gi isi akpulu alubart ""@username : i didn't get a haircut, my monday is ruined",Normal
89977049,"@username ajo nwa si owere ba nne ya afo, ofeke agu",Offensive
89977050,"@username nna gi bu ofeke, ofeke njali!",Offensive
89977051,"@username get away you, anụ ọhịa,  may buhari happen to your family, atụrụ",Offensive
89977052,@username otile! mkpi awusa,Offensive
89977053,"@username onye nụọ ajọ nwanyị, nya abịana emechi anyị ntị. your should have done your due deligence before marrying her.",Offensive
89977054,@username onye iberibe aturu tara uche ya,Offensive
89977055,@username kedụ ihe onye mgbu ahụ ga emere m... ọ na eke nwaanyị?,Offensive
89977056,"""isi ewu adi efufu n'ime ofe"".",Normal
89977057,@username yet you put his tweets on notifications  onye mgbu,Offensive
89977058,"@username lmao 😂 kitikpa o ji ukwu eje, i nwere amu e ji ala fat ladies, rijugonu afo. onye mgbu",Offensive
89977059,"@username onye ala siri na ya enweghi ihe o ga agwa onye ji mma agaghali na akuku ya, rue mgbe o cholu isi ya acho. ndi ofe mmanu, ututu oma nu oh  odibo huru ebe eji mbazu egwuru odibo ibe ya ili na achi ochi, o chere na ubochi onwuru ka achowa ogu?  mgbe onye ji tete, bu ututu ya",Hate
89977060,@username iwu ezigbo anu ohia. udele na usu ka gi nma. idiot na enweghi sense. how can you be okay using your own hand to destroy your land in the name of fighting for freedom? nne muru gi gba aka.,Offensive
89977061,"@username eze nnunnu, @username nwa nza! lmao",Offensive
89977062,e say ekwensu😂😂😂😂😂 ##url,Normal
89977063,@username onye ofe mmanu nkaa osi na ogini????si ya rijuo nsi afo..akpo ndi bu mmadu ya onye nkea aputa..anumandu,Hate
89977064,"@username enwerom efe onye iberibe. ona egosi na nna gi ahuro gi na anya, nke imakwanu nna gi...",Offensive
89977065,@username ezigbo onye agwu 😂,Offensive
89977066,@username nnukwu isi. 😜,Offensive
89977067,"@username apịa fechaa n'elu, ọ lata n'ala kpaa nri. ụbọchị a mụrụ dike, ka a mụrụ dike ibe ya na mba. ya marakwa na nwa nza na-eto ọ dịka ọ ga-aka nne ya. nwa na-eri ahụhụ ma mgbe ọ nwụrụ, ahụhụ e rie nwa nza. ekwuchaa m.",Normal
89977068,"let me even talk about what i detest in this life, maybe a red flag 🚩 🚩 🚩 🚩 a big man in my area then, was fond of helping people, and at a time, rumours started flying na ọ bụ onye ọgwụ ego, ọ jikwa anara ndị mmadụ akara aka ha. he heard it and stopped helping. then, ##url",Offensive
89977069,@username you’re still here? onye agwu.,Offensive
89977070,@username nna gi na nne gi bu ndi ala. umunne gi nile bu nkita ofia. ginwa bu ozu nwuru anwu.,Offensive
89977071,dimkpa nwoke ha ka gị e gbufu ọkụkọ 🤦🏾‍♂️ ##url,Normal
89977072,@username kitikpa gbagbue gi first. i na adi ka ozu nwuru anwu.,Offensive
89977073,echere m na m na-ahụ echi...ka ndị nkịta na-ehi ụra ụgha #chukajucev_grams #igbo #ramadan2023 #naijaforum #igbokwenu #ggmu ##url,Normal
89977074,"mechie eze ule gi dere""@username : @username go to bed""",Offensive
89977075,"@username the nwa nza amaghị na isi ya bụ isi udene. sọ ozu ka aga eji isi ya wéé lié, ozu ọnye tóọ arụ,  for that matter sef!",Normal
89977076,mechie eze ule gị ahụ ##url,Offensive
89977077,"@username tufiakwa, nkita ara",Offensive
89977078,"igbo na ekwu si na nwa nza rijuo afọ, ochere chị ya aka mgba, #iluigbo   #freemazinnamdikanunow #freemazinnamdikanunow #freemazinnamdikanunow #freemazinnamdikanunow #freemazinnamdikanunow #freemazinnamdikanunow",Normal
89977079,@username chief inwe kwa nu ọnụ ọjọọ 😭😭😭😂,Offensive
89977080,@username ọ bụ ndị akpịrị ga e je na ele ebuna eji achụ alakuba,Offensive
89977081,"any igbo man or woman big and small that is happy over  mazi nnamdi kanu abduction, have a mental problems, ( onye ara ka ọbụ, onye agwụ ka ọbụ, ezigbo onye isi mgbaka ka ọbụkwa, ma bụrụ kwa onye nzuzu na amaghị mgbe ekere nkụ ụkwa) ##url",Offensive
89977082,miri ya na agwọ ọya aqua mmiri mbaka nsọ nsọ nsọ! ##url,Normal
89977083,onye iberibe. onye ara. anu ofia. nkita ara. ike nsi. ##url,Offensive
89977084,"asi ro kwa m na ndi igbo amaro kwa atachi oh, mana hapu lu nu ya ndi ofe mmanu. . .",Hate
89977085,@username nna i bụ ụchụ. lower class citizen when it comes to your culture but you are obeying european culture. efulefu. jee jụọ ase ma nna gị kwụrụ ụgwọ n'isi nne gị maka na agwa gị yiri nke ndị ugwu. ofeke amaghị ụbọchị ekere nkụ ụkwa.,Hate
89977086,"haha! rt @username : o nna gi muru gi nne gi gbaa aka ebe ""@username : bae is not bae if bae is materialistic.""",Normal
89977087,@username that man call mumu #lulu is an idiot #onye ori @username,Offensive
89977088,"@username criminal, thief, onye oshi ,  onye ara, onye iberiberism,eze ndi mkpurummiri you are very stupid simon ekpa thunder fire you lunatic foolish gay.",Offensive
89977089,@username otu agadi nwanyi na so sugar. kedu maka gi na laa nwanne gi nwanyi na nne gi?,Offensive
89977090,"@username onye ọgwụ ego, kidnapper, onye orí, ọkwa izute go moto, nwoke m, bupu komkom a n'ụzọ… hei god…😂😂😂",Offensive
89977091,@username aturu awusa. ewu gambia. nkita calabar. udele  bini. i bu ezigbo anu ohia.,Offensive
89977092,@username aga agwọ ụnụ ji mmanụ,Normal
89977093,"rt @username : rt @username : o kwa nwa nza buwe, o dika o ga-aka nne ya! #igbo #tweetigbo",Normal
89977094,"""@username : ebum nnukwu isi mana isi umu oby ezekwediliaa bu oke isi .  the isi di egwu""ifuro ka nne ha di? isi nko",Offensive
89977095,"mike ejeagha, ichie egwu ekpiri onye ori utaba: ##url nke a bu maka izu uka!",Normal
89977096,"@username go enjoy ndi ofe mmanu, onye ala",Hate
89977097,"@username ana akogherinu!,amaghikwam nkwado ole inyegoro maka oganiru #esn, inoro ebea ako ka onye mgbu ibu,ike udiri mmadu gi adirodim taa-ta sef maka chi. ubochi maara gi mma nnoo.",Offensive
89977098,"@username eiya, am i supposed to cry? na today them begin insult person mama for twitter? onye nzuzu, nne gi amuro gi ofuma. i’ma kwa onye bu nna gi? bastard poverty stricken mkpi",Offensive
89977099,@username ndi ori.oo badge unu .unu che na biafra bu automatic wealth without work .unu che na obu take from d rich and giv d poor.ndi ume ngwu. we hav a good shot at equity and fair play n y'all want to jeopardize it.aka ga ebi unu na ani. chukwu abiama ga ekpu nkata unu ihu na ala.,Offensive
89977100,ajọ nwa agbọghọ 5 pointer ##url,Offensive
89977101,@username you can't do more than ji a gwọrọ agwọ,Normal
89977102,"yoruba...lol""@username : kedu ndi obodo bu ndi ofe mmanu___________? #nnennaquiz""",Hate
89977103,"#ịlụigbo   a chụọ àjà ma a hụghị udele, a mara na ihe mere be ndị mmụọ.  if the vulture fails to hover at the end of a sacrifice, then it means that something happened in the land of the spirits.  this proverb is basically used to express surprise when certain.. ##url",Normal
89977104,@username 😂😂😂.... ndi akpiri ogologo,Offensive
89977105,"@username abu onye agwu, na ime enugu state",Offensive
89977106,"c dem ndi usa!!""@username : did i just hear u say abacha? *rubbing hands 2geda* rt @username : ndi usa. jiri nu nwayo ka abacha",Offensive
89977107,@username u can chase me back if u can. onye nzuzu,Offensive
89977108,@username they are all disgrace! ndi akpiri ego!!,Offensive
89977109,"atualu omalu, omalu....atualu ofeke ofeye isi n'ofia",Normal
89977110,@username nna gị atụrụ,Offensive
89977111,ara gbagbuo onye kpọrọ igbo asi asi m otoro gbagbuo gi gbagbukwaa chi gị  oburu kwánú na ịbụ ónyé igbo soro na akpgheri kitikpa gbá gbukwaa gị na chi gị there ##url,Offensive
89977112,@username kitikpa gbagbuo gi there. mpama!,Offensive
89977113,"nsọpụrụ dị kwara onye ọ bụla n'agbanyeghị otu onye ha. onye ruru ịkwanyere ugwu a ga-enye ya ugwu ya. ọ ya mere ndị igbo jiri sị na otu ọbụla nwa nza ha, a ga-ebu ya n'isi. #igbofridays",Normal
89977114,@username ọnụ ọjọọ @username . kedụ nke bu oversized akwa ọmụgwọ?,Offensive
89977115,just missing you guys so much long   ngwa ndi usa kwube nu👅👄 — eating lunch,Offensive
89977116,@username hapu ndi a nwu udele bia ahia. onye ga-ekwe ha onuahia?,Normal
89977117,@username 😂😂😂😂 onye agwu,Offensive
89977118,"onye? nwanyi obi okwute !!  rt @username : a furum gi n'anya rt @username : mtcheeew !!! rt @username : o di mma, ... ##url",Normal
89977119,ndum bú ké chineke ìhè nílé nkem nwéré jizọs nanị gị ri òtítọ ekwensu enweghị ike ébém nọ abum nwa ké chukwu jizọs nanị gị ri òtítọ,Normal
89977120,"@username nne, ihe ikwuru bu eziokwu. ya bu ihe kwurum ike, achighi m itunye onu cha cha. ndi ugwu na ndi ofe mmanu ga na anuri oñu ugbua. ihere adighi ndi igbo n’iru na oli",Hate
89977121,"@username biko we are not chasing anybody away maka ndi ofe mmanu na ndi ugwu no na akuku, na acho nkewa na etiti umuigbo",Hate
89977122,"@username nenye so sorry to hear about the death of ur hụrụ n'anya papa;  m na-akasi obi gị na ezinụlọ gị na-eru uju.  ka chineke na ebere ya na-enweghị nsọtụ gbaghara nna gị mmejọ, nye ya ezumike ebighi ebi.  n'ịchọ ike, nkasi obi na udo nke chineke n'oge mwute a. . .🙏",Normal
89977123,@username umunna gi bingo. agburu gi nine bingo. ne gi na nna gi bingo. umu gi bingo. nnanna gi bingo. nwunye gi bingo. ginwa bingo,Offensive
89977124,""" u re a isi ewu :p :p @username : u be real...isi azu @username : "" u re a dunce na @username : she thinks i'll overreact ....""""",Offensive
89977125,ndị apc ga apiawa si cha nigerians ahụ na this 4years ntị anụ oké na ngwere ìhè 😎 ##url,Normal
89977126,"@username 😂😂😂😂 they won't, cos their body dey pepper them... o kwa ndi ofe mmanu na ndi nzuzu igbo anyi.",Hate
89977127,@username no shame at all.... i na ko akuko ka nwanyi.... asiri gbakute... mtcheeew rubbish sabo odi gi na obara,Offensive
89977128,@username nekwa onye nkaa guy ibu kwa onye mgbu ooo,Offensive
89977129,@username kam nwete gị dia onye ọgwụ ego,Offensive
89977130,@username keep recruiting terrorists into biafrans land and they'll all be sent to chiukwu okike abiama puru ime ihenile for judgements. ndi akpiri ogologo ego otu umunwayi sharing fighter group you're,Offensive
89977131,@username … and no isi ewu n nkwobi this september,Normal
89977132,@username mgbada nonsense! 😂,Offensive
89977133,names of birds in igbo language :  eagle - ugo pigeon - nduru parrot - icheoku owl - ikwikwii duck - obogwu hawk - agu nkwo kite - egbe sparrow - nza guinea fowl - ogazi vulture - udele ostrich - enyi nnunu quail - okwa turkey - torotoro egret - chekeleke swallow - eleke nti oba,Normal
89977134,@username ...ọ dị ka osisi kpọrọ nkụ.,Offensive
89977135,"lool...  onwebedi ife i fuuu ""@username : ike ndi ofe mmanu agwugom! :(""",Hate
89977136,@username anụ ọhia nwụrụ anwụ!,Offensive
89977137,@username otu gbawa kwa nne gi there nwa mkpi,Offensive
89977138,"""@username : ebule!""@username : @username anu nchi!!!""""otule okuko!!!",Normal
89977139,@username kitikpa gbabuo gi ebe a! onye mgbu!,Offensive
89977140,"any news from tuesday night football, i mean united, ndi ume ngwu @username ",Offensive
89977141,@username chineke kpo gi oku!  ara gbawa gi nti!  aka ewu!  nkita racha gi ike!  ewu takwagi igu n'isi!  agu tagbuo gi!  nwanyi ikpu ukwu!  otele nkita!  rikwe nshi okuko!  anu ohia nwuru anwu!  isi ewu!  onye iberibe nwuru anwu!  ewu congo!  feminism gbu kwe gi!,Offensive
89977142,"egbuom mmadu..*grabs cutlass*@username : cc @username rt @username : cc that onye oshi okuko on your tl #dreamchaser""",Offensive
89977143,@username otu nne gi imbecile ##url,Offensive
89977144,"@username enweghi ihe dika ajo nwa mana ihe enwere bu ajo nne na nna. n’ihi na nwatakiri bu kwa ihe an’azu azu, nke putara na nwatakiri n’azutaghi nke oma gabukwa dika “ajoo nwa” nkea bukwa ntunye nkem",Normal
89977145,"@username 😆🤣 mechie onu gi, ihere mee gi. twitter abụghị ihe nna gị nwere.  asụsụ anyị na-eji na twitter bụ bekee.",Offensive
89977146,@username obi okwute. no remedy,Normal
89977147,"@username nwaanyị nke a, ịmaka ị na-achaba m anya",Normal
89977148,"when a criminal is bold, telling you to take him to court, know that the judge is his pal willing to protect him........for our fathers will say that...na nwa nza na agba egwu na ama, nwere ihe na-akuru ya egwu n'ime ohia.",Normal
