,id,tweet,Majority_Sentiment
2648,89977106,"c dem ndi usa!!""@username : did i just hear u say abacha? *rubbing hands 2geda* rt @username : ndi usa. jiri nu nwayo ka abacha",Abuse
2649,89977107,@username u can chase me back if u can. onye nzuzu,Abuse
2650,89977108,@username they are all disgrace! ndi akpiri ego!!,Abuse
2651,89977109,"atualu omalu, omalu....atualu ofeke ofeye isi n'ofia",Normal
2652,89977110,@username nna gị atụrụ,Abuse
2653,89977111,ara gbagbuo onye kpọrọ igbo asi asi m otoro gbagbuo gi gbagbukwaa chi gị  oburu kwánú na ịbụ ónyé igbo soro na akpgheri kitikpa gbá gbukwaa gị na chi gị there ##url,Abuse
2654,89977112,@username kitikpa gbagbuo gi there. mpama!,Abuse
2655,89977113,"nsọpụrụ dị kwara onye ọ bụla n'agbanyeghị otu onye ha. onye ruru ịkwanyere ugwu a ga-enye ya ugwu ya. ọ ya mere ndị igbo jiri sị na otu ọbụla nwa nza ha, a ga-ebu ya n'isi. #igbofridays",Normal
2656,89977114,@username ọnụ ọjọọ @username . kedụ nke bu oversized akwa ọmụgwọ?,Abuse
2657,89977115,just missing you guys so much long   ngwa ndi usa kwube nu👅👄 — eating lunch,Abuse
2658,89977116,@username hapu ndi a nwu udele bia ahia. onye ga-ekwe ha onuahia?,Normal
2659,89977117,@username 😂😂😂😂 onye agwu,Abuse
2660,89977118,"onye? nwanyi obi okwute !!  rt @username : a furum gi n'anya rt @username : mtcheeew !!! rt @username : o di mma, ... ##url",Normal
2661,89977119,ndum bú ké chineke ìhè nílé nkem nwéré jizọs nanị gị ri òtítọ ekwensu enweghị ike ébém nọ abum nwa ké chukwu jizọs nanị gị ri òtítọ,Normal
2662,89977120,"@username nne, ihe ikwuru bu eziokwu. ya bu ihe kwurum ike, achighi m itunye onu cha cha. ndi ugwu na ndi ofe mmanu ga na anuri oñu ugbua. ihere adighi ndi igbo n’iru na oli",Hate
2663,89977121,"@username biko we are not chasing anybody away maka ndi ofe mmanu na ndi ugwu no na akuku, na acho nkewa na etiti umuigbo",Hate
2664,89977122,"@username nenye so sorry to hear about the death of ur hụrụ n'anya papa;  m na-akasi obi gị na ezinụlọ gị na-eru uju.  ka chineke na ebere ya na-enweghị nsọtụ gbaghara nna gị mmejọ, nye ya ezumike ebighi ebi.  n'ịchọ ike, nkasi obi na udo nke chineke n'oge mwute a. . .🙏",Normal
2665,89977123,@username umunna gi bingo. agburu gi nine bingo. ne gi na nna gi bingo. umu gi bingo. nnanna gi bingo. nwunye gi bingo. ginwa bingo,Abuse
2666,89977124,""" u re a isi ewu :p :p @username : u be real...isi azu @username : "" u re a dunce na @username : she thinks i'll overreact ....""""",Abuse
2667,89977125,ndị apc ga apiawa si cha nigerians ahụ na this 4years ntị anụ oké na ngwere ìhè 😎 ##url,Normal
2668,89977126,"@username 😂😂😂😂 they won't, cos their body dey pepper them... o kwa ndi ofe mmanu na ndi nzuzu igbo anyi.",Hate
2669,89977127,@username no shame at all.... i na ko akuko ka nwanyi.... asiri gbakute... mtcheeew rubbish sabo odi gi na obara,Abuse
2670,89977128,@username nekwa onye nkaa guy ibu kwa onye mgbu ooo,Abuse
2671,89977129,@username kam nwete gị dia onye ọgwụ ego,Abuse
2672,89977130,@username keep recruiting terrorists into biafrans land and they'll all be sent to chiukwu okike abiama puru ime ihenile for judgements. ndi akpiri ogologo ego otu umunwayi sharing fighter group you're,Abuse
2673,89977131,@username … and no isi ewu n nkwobi this september,Normal
2674,89977132,@username mgbada nonsense! 😂,Abuse
2675,89977133,names of birds in igbo language :  eagle - ugo pigeon - nduru parrot - icheoku owl - ikwikwii duck - obogwu hawk - agu nkwo kite - egbe sparrow - nza guinea fowl - ogazi vulture - udele ostrich - enyi nnunu quail - okwa turkey - torotoro egret - chekeleke swallow - eleke nti oba,Normal
2676,89977134,@username ...ọ dị ka osisi kpọrọ nkụ.,Abuse
2677,89977135,"lool...  onwebedi ife i fuuu ""@username : ike ndi ofe mmanu agwugom! :(""",Hate
2678,89977136,@username anụ ọhia nwụrụ anwụ!,Abuse
2679,89977137,@username otu gbawa kwa nne gi there nwa mkpi,Abuse
2680,89977138,"""@username : ebule!""@username : @username anu nchi!!!""""otule okuko!!!",Normal
2681,89977139,@username kitikpa gbabuo gi ebe a! onye mgbu!,Abuse
2682,89977140,"any news from tuesday night football, i mean united, ndi ume ngwu @username ",Abuse
2683,89977141,@username chineke kpo gi oku!  ara gbawa gi nti!  aka ewu!  nkita racha gi ike!  ewu takwagi igu n'isi!  agu tagbuo gi!  nwanyi ikpu ukwu!  otele nkita!  rikwe nshi okuko!  anu ohia nwuru anwu!  isi ewu!  onye iberibe nwuru anwu!  ewu congo!  feminism gbu kwe gi!,Abuse
2684,89977142,"egbuom mmadu..*grabs cutlass*@username : cc @username rt @username : cc that onye oshi okuko on your tl #dreamchaser""",Abuse
2685,89977143,@username otu nne gi imbecile ##url,Abuse
2686,89977144,"@username enweghi ihe dika ajo nwa mana ihe enwere bu ajo nne na nna. n’ihi na nwatakiri bu kwa ihe an’azu azu, nke putara na nwatakiri n’azutaghi nke oma gabukwa dika “ajoo nwa” nkea bukwa ntunye nkem",Normal
2687,89977145,"@username 😆🤣 mechie onu gi, ihere mee gi. twitter abụghị ihe nna gị nwere.  asụsụ anyị na-eji na twitter bụ bekee.",Abuse
2688,89977146,@username obi okwute. no remedy,Normal
2689,89977147,"@username nwaanyị nke a, ịmaka ị na-achaba m anya",Normal
2690,89977148,"when a criminal is bold, telling you to take him to court, know that the judge is his pal willing to protect him........for our fathers will say that...na nwa nza na agba egwu na ama, nwere ihe na-akuru ya egwu n'ime ohia.",Normal
2691,89977149,@username kitikpa gbagbuo gi. wailing almajiri,Abuse
2692,89977150,@username ok..bye bye... stew mmanu ofe mmanu 😊,Normal
2693,89977151,@username onye ofe mmanu isi adiro mma. anu mpama,Hate
2694,89977152,ndị ọcha nọ ebea na eme argue :mmadụ na ụmụ anụmanụ nke ka nma.  @username bịa kpọrọ ụmụ nne gị o ##url,Normal
2695,89977153,@username ezigbote onye mgbu kupu😂,Abuse
2697,89977155,"nwa nza rijuru afo, were chere chi ya aka mgba",Normal
2698,89977156,jehova bụ onye nazụm dị ka atụrụ; ọ dịghị ihe kọrọm.- abụ- ọma 23:1 .,Normal
2699,89977157,@username a mam nụ. mana unu na-ezu ya eji ya eme isi ewu na suya anụ ọkụkọ 👀,Normal
2700,89977158,"ngozi na-adịrị ndị agụụ na- agụ, ndị akpịrị na-akpọkwa nkụ maka ezi omume, n’ihi na a ga-eme ka afọ ju ha.- matiu 5:6",Normal
2701,89977159,onye oshi rt @username : i wish i tuk it sef... ( ˘˘̯),Abuse
2702,89977160,"asiri gbakute... o na toh pieces, nwanyo kwa maka echi d'ime! lol",Abuse
2703,89977161,"@username anyi na ndi sabo/oteletuals esighi otu uzor aga  if you are a sabo, we address you like sabo if you are an oteletual, we will treat you like an oteletual.  @username onye mgbu",Abuse
2704,89977162,"ga rahu ura""@username : isi nkita""@username : isi aki""@username : isi nnunu""@username : isi nshiko""@username : isi obogwu""@username : isi nam",Abuse
2705,89977163,"@username , isi gị bụ nụ isi aki oyibo, ọ dịghị awa awa.",Abuse
2707,89977165,"@username this man no rate us at all....... dede, i bụ ezigbo onye mgbu..... uchu",Abuse
2708,89977166,@username it's the phenomenon that igbo ppl misinterpret as ọgbanje,Normal
2709,89977167,"@username negodi onye nka, onye mgbu.",Abuse
2710,89977168,nigerian youths na agba ọsọ  ndị nne na nna na agba ọsọ  ụmụaka nona ọsọ  onwelu ajọ nwa na akpa ike na obodo  afa ya bu bola amoda tinubu nwa ama teenee  😭😭😭😭😂😂😂😂 remember the movie soundtrack ? ##url,Normal
2711,89977169,@username i won't stoop so low to insult you too..  rie ebule n'ihina nna gi n'akpa aturu♥,Normal
2712,89977170,@username kitikpa gbagbuo gi dia. anuofia,Abuse
2713,89977171,"god forbid. kini anu mgbada? ""@username : i want a girl who'll ask for anu nchi/mgbada over sharwama""",Normal
2714,89977172,@username ya on pipelines security. ndi akpiri ogologo! ##url,Abuse
2715,89977173,@username bigger anu mpama okoko aturu cry more river onye nzuzu ijiotic anu ohia,Abuse
2716,89977174,"@username ajọ nwanyị, oburu na nwanne gị nwoke, igana akọ this nonsense ? ezi bida",Abuse
2717,89977175,@username nkita ohia  usu rakwa nne gi,Abuse
2718,89977176,@username very inappropriate but you asked. ndi ara amu ikpu onye  nzuzu akwuna  just to mention a few,Abuse
2719,89977177,ọkụkọ na-akpa na ngwuru onye ohi nọ ite ofe nso.  a fowl that moves round the compound of a thief is closer to the  pot.  (don't play with your life)  #ilualaigbo #iluigbo #igboproverbs ##url,Normal
2720,89977178,i’m embraassed on behalf of his wife and kids. agadi nwoke na agwo ofe😂😂😂😂 ##url,Abuse
2721,89977179,@username efulefu dika ya....anu ohia,Abuse
2722,89977180,onye iberibe rt @username : onye ara rt @username : @username ur people are on gidilounge,Abuse
2723,89977181,"@username ebe ima ihe wu efulefu, were ire gi guo eze gi onu mara onye iwu. anu mpama! zuzu wa maka obere ego ina atututa n’aka ndi ugwu. chukwu abiamma g’aluru ndi naijeria aha a. onye iberibe mmuo",Abuse
2724,89977182,n'ọkụ n'ọkụ ka eji eri ihe onye agwụ #iluigbo,Normal
2725,89977183,ofe mmanu @username ndi ara rt @username : k rt @username : k rt @username : hoeloriburuku rt @username : hoeponu rt @username : hoeloshi,Hate
2726,89977184,"chei! calm down sha! rt @username this stupid #ikwerre man just spoiled my night...ara cha fuya nti, anu ohia, nnama...ekwensu",Abuse
2727,89977185,nwunye gi bu onye ofe mmanu ##url,Hate
2728,89977186,"lmao. onye iberibe... nke a akala mma ""@username : @username ole nke wu ediological na? ikpawala nsi na village? lol...""",Abuse
2729,89977187,"""mechie eze ule gi dia..!!@username : one of the worst tribe in nigeria ""@username : wat has nnewi done?""@username : hope you're n""@username ",Abuse
2730,89977188,î ya atadaanû atu ututu wee kwube okwu. eze ule. ##url,Abuse
2731,89977189,@username ọ ezigbote onye mgbu,Abuse
2732,89977190,@username ị nwere ọnụ ọjọọ loool,Abuse
2733,89977191,@username eringa ajo nwaanyi!  this movie ehhh 😂😂,Abuse
2734,89977192,@username lol company group of ndi nzuzu... managed by onye iberibe😳😳😳,Abuse
2735,89977193,"@username i think you was sleeping or wasn't active then, asi na onye iberibe amagi mgbe ekere nku ukwa",Abuse
2736,89977194,@username nna gị malam. atụrụ awusa,Abuse
2737,89977195,"@username ewu ofia,which part of imo r u from? mgbeke,onye nzuzu. bia kam kponye gi onye ga akuziri gi makeup. iberibe mmadu. byeeeeeeeee",Abuse
2738,89977196,@username afunwa kitikpa gbagbuo gi ebea.😂😂😂,Abuse
2739,89977197,dimkpa benin 😒😒😒 #bbnaija,Normal
2740,89977198,@username onye ori nke nnuku,Abuse
2741,89977199,@username ma nà kà nju ọ ri nwannem... mmadụ ona agwọ àlà bụ yá okenye???  ife ụwa bụ nke kweru ònye nya na eme... 🙌 i rest my case,Normal
2742,89977200,@username nnukwu isi nwa agbọghọ 🥺🌚,Abuse
2743,89977201,@username anụ ọhịa. you are back to you default self. ewu akpụ eje akwa,Abuse
2744,89977202,@username eze ọgụ 😀,Abuse
2745,89977203,@username kitikpa na amosu chuba gi. anu ohia.,Abuse
2746,89977204,"nwamba ka ọ bụ nkịta?  otu nwaanyị ekpebiela hoohaa na ọ nweghịkwa ihe ga-ejikọ ya na nwa mba. aha ya bụ oriaku anyanwụ. gịnị na-ese okwu? ọ sị n'otu oge, otu nwamba batara be ya, na-ebe, ""nwunye anyanwụ, ị nwere anwụrụ?""  nwamba na nkịta kedụ nke masịrị gị? ##url",Normal
2747,89977205,"@username ndi nzuzu na ndi ujo, nwoke amu mmiri ya na ofe mmanu ya, an'ezuzu!!!",Abuse
2748,89977206,@username ọtụ nne gị.  ozu atụrụ.,Abuse
2749,89977207,@username dimkpa benin. nwa m e tola mana abụ. 🤡okpo,Abuse
2750,89977208,nkea bu onye nzuzu ##url,Abuse
2751,89977209,"eggs""@username : ishi aki""@username : ara oji ""@username : otu ocha""@username : amu nama ""@username : otele aboki""@username :""",Abuse
2752,89977210,"@username na onyendu the efulefu dey call ""this guy"" nna gi that boy",Abuse
2753,89977211,"n’ezie, ọ ka gbagwojuru atụrụ anya ịhe mere ya. o dịcha ya ka ọnye akpị gbara na nti. ọ na-ajụzị onwe ya na mbe a na-agbazị agba. ọ bịakwa dị ya ka ọ bụ nkịta ara tara ya. “ọnye maara mgbe mbe jịzị  pụte eze ịtako?”  #mbeagabaajambele #story #fable #africa",Normal
2754,89977212,that nwa akpuda eze ule be doing too much.  esther biko rest inugo🤣🤣🤣🤣,Abuse
2755,89977213,@username ego rijuo nsi afo ooo.. kitikpa gbagbuo gi ooo.. aga m emecha kpata gi ooo.. nekwanu onye isi ala anyi..,Abuse
2756,89977214,"negodu ihe ewua na ako ,achoolam ibombu ebe njaba 2times ,ifere adighi eme gi  onye ori ##url",Abuse
2757,89977215,"kitikpa la cha ike nne na nna gi, ozu nwụrụ anwụ. ##url",Abuse
2758,89977216,jehovah bu onye na eche m dịka atụrụ o nweghị ga akọ m.,Normal
2759,89977217,@username ndị one nigeria kwenu! o doro ewu na ọkụkọ anya na anyị abụro ofu.,Normal
2760,89977218,#simon_ekperima ibu ezigbote onye mgbu ##url,Abuse
2761,89977219,@username ndi ofe mmanu ewero isi na madu 🤣,Hate
2762,89977220,ọ ihea mere eji were le ndị nna nna gị. anụmanụ. ndị ọbara ha n'esi isi ##url,Abuse
2763,89977221,"@username well, mkpi ga abụrụri mkpi",Abuse
2764,89977222,"ofeke""@username : ebot ""@username : nna gi ana afubu uzo -_-""cino: blind mind tots ""@username : stevie sees wonders, hoe""cino: watchu c stevie",Abuse
2765,89977223,dimkpa benin 😂😂😂 ##url,Normal
2766,89977224,yes na rt @username : you wan come taste inside baba olowo money rt @username : ofe mmanu commot rt raazee19: igbo man rt,Hate
2767,89977225,@username 😂😂😂 ndi nzuzu,Abuse
2768,89977226,"@username ma gi, ma nna gi, ma nne gi, ma ndi ezinulo unu nile wu cha ndi nzuzu. ala pukwa gi, ewu. ya íwu nno ezigbote apali. kitikpa racha pu kwa gi iké. anumanu",Abuse
2769,89977227,@username ọ di ka isi adiro gị mma? atụrụ awụsa congo,Abuse
2770,89977228,@username you know beta maka na ịbụ ajọ nwa 🤣  you sabi all and all corners,Abuse
2771,89977229,ibu ezigbite onye iberibe aswear.  ọkà mma n'iro ##url,Abuse
2772,89977230,@username amu nna gi onye ara,Abuse
2773,89977231,"exactly rt @username : ndi ofe mmanu, hapu kwanu nu nwata nwaanyi a aka nu biko.",Hate
2774,89977232,"rt @username : onye ime ezi :d rt @username : #np- osondi owendi- mc loph ft flavor...egwuuuuuuuuuuuuuu*rapu m biko,onye obodo oyibo*",Abuse
2775,89977233,"@username introduced johnson in 70th minute, then lambert in 90th minute. otele kporo onwe ya coach",Abuse
2776,89977234,@username rapu ha ndi ofe mmanu...o we ihe ha ma...,Hate
2777,89977235,@username lmaoooo this nuisance actually used fatoyinbo’s phrase. he said “robust response “ 🤣😩😩 nkita lacha kwa gi anya dia. onye nzuzu,Abuse
2778,89977236,i swear. amụsụ people. ndi afọ njọ. they hate  progress. ##url,Abuse
2779,89977237,"@username cry inside here🤣🤣🤣🤣 my mom told me am a nigeria   onye iberibe  aturu, ewu awusa, ikpu nnegi there 🤣🤣 ##url",Abuse
2780,89977238,"ewoo otito delu chukwu ,isi ewu na chau gi , hahahaha tufiakwa!",Normal
2781,89977239,"wen u see nwa nza dancing in d middle of d the road, ndi muo na akuru ya igede n'ime ohia #rosa",Normal
2782,89977241,@username kedu onye mgbu na-akø that mense?..ndi amusu akalia n'ogbe..,Abuse
2783,89977242,"you wey dey price make she help your life comot 500? onye aguu,burukwa onye ori na enu ya. agadi ekwenka. ##url",Abuse
2784,89977243,@username ne nu ka fa si wee ju na comment na emebilu nwoke mmadu ezigbo ife cholu ibialu ya   mama the girl bu onye mgbu by ibia na twitter na e post ife ocholu imelu mmadu,Abuse
2785,89977244,@username onye mgbu want carry igbo men chase clout. ndị e gbuwara isi,Abuse
2786,89977245,@username nwanne hapugodu onye ala di ka @username . on onye iberibe na cho attention.,Abuse
2787,89977246,@username onye anyị na atụrụ àjà bụ oké mmụọ,Normal
2788,89977247,"@username you mean jesus is the runner of my life yes, onye nzuzu ime-ezi, nkita ara",Abuse
2789,89977248,#igbotwittercommunity ne wee ndị ofe mmanụ iwe. hà marọ ka yi si kwado. iwe wegbu ndị ọjọọ. biko kedụ ébé nzukọ a ga dị?  #igbotwitterhangout #igboamaka  cc: @username,Hate
2790,89977249,"@username onye nkụzi, onye nzuzu 🙄",Abuse
2791,89977250,i laugh ooo! rt @username : goldie wu ewu. as in ewu gambia. ezi ofia. anu mpama. onye iberibe one of wherever the fuck she is from.,Abuse
2792,89977251,@username nna gi na nne gi udc,Normal
2793,89977252,@username tell ur mama to come out in ashawo house and stop sharing that her dirty kpekus to those small small boys..keziah ikpu goggle should stop nacking dog.. gwa the old cargo agadi nwanyi baby nne gi ka omechie ure ikpu 🤣 🤣 🤣 🤣 generation of ndi akwunakwuna akwunakwuna,Abuse
2794,89977253,@username peter obi okwute ndi agulu,Normal
2795,89977254,@username nke a dika ôgbara gi gharii 🤗?..ofeke amarô mgbe ekere nkü ükwaa..fere tinye isi na ôhia.ajürüm gi simple ajüjü iwere nkpari tinye na ime ya..inaruo ikparia nne gi na nna gi..  onye nzuzu..,Abuse
2796,89977255,@username 😂😂😂onye agwu... pls i don't share!,Abuse
2797,89977256,#peterobiinenugu e choke oooooooo entry of our principal peter obi okwute ndi igbo🇳🇬🇳🇬 enugu state obidients finished work. #obiiscoming #obidatti023 #obidatti2023 #peterobi4president2023 #peterobiforpresident2023  aisha yesufu even wike rufai arise tv igbo's south east nigeria ##url,Normal
2798,89977257,@username you come from a thousand tl's away to do this on someone's post?  onuku odeku  ekperima  ewu gambia  aturu  kitikpa gbagbuo gi,Abuse
2799,89977258,hehehehe rt @username : onye nzuzu . rt @username : rie nsi onye ala rt @username : @username rie nsi biko.,Abuse
